,behavior,cluster,date,depth,ephys,isiViolations,nSpikes,sessiontype,subject,tetrode,tetrodes
152,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",2.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",0.662251655629,4078.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6.0,"[1, 2, 4, 6, 7, 8]"
153,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",3.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",1.08303249097,1663.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6.0,"[1, 2, 4, 6, 7, 8]"
154,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",4.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",3.55212355212,2591.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6.0,"[1, 2, 4, 6, 7, 8]"
155,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",5.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",0.150678051231,1992.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6.0,"[1, 2, 4, 6, 7, 8]"
156,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",6.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",1.06100795756,378.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6.0,"[1, 2, 4, 6, 7, 8]"
157,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",1.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",0.0,2.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,7.0,"[1, 2, 4, 6, 7, 8]"
158,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",2.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",0.0,76.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,7.0,"[1, 2, 4, 6, 7, 8]"
159,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",3.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",0.0,167.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,7.0,"[1, 2, 4, 6, 7, 8]"
160,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",4.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",0.0,174.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,7.0,"[1, 2, 4, 6, 7, 8]"
161,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",1.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",0.0,13.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8.0,"[1, 2, 4, 6, 7, 8]"
162,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",2.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",0.350877192982,856.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8.0,"[1, 2, 4, 6, 7, 8]"
163,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",3.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",0.275482093664,3631.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8.0,"[1, 2, 4, 6, 7, 8]"
164,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",4.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",1.17845117845,595.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8.0,"[1, 2, 4, 6, 7, 8]"
165,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",5.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",0.412371134021,971.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8.0,"[1, 2, 4, 6, 7, 8]"
166,"[None, None, 'band015_am_tuning_curve_20161111a.h5', 'band015_am_tuning_curve_20161111b.h5', None, None, 'band015_bandwidth_am_20161111c.h5']",6.0,2016-11-11,950.0,"['2016-11-11_13-15-46', '2016-11-11_13-18-06', '2016-11-11_13-23-23', '2016-11-11_13-34-17', '2016-11-11_13-41-15', '2016-11-11_13-45-54', '2016-11-11_13-48-01']",0.849514563107,825.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8.0,"[1, 2, 4, 6, 7, 8]"
167,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",1.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.0,5.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,1.0,"[1, 2, 3, 4, 6, 7, 8]"
168,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",2.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.0,225.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,1.0,"[1, 2, 3, 4, 6, 7, 8]"
169,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",3.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.0,184.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,1.0,"[1, 2, 3, 4, 6, 7, 8]"
170,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",1.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.0,39.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,2.0,"[1, 2, 3, 4, 6, 7, 8]"
171,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",2.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",1.26463700234,2136.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,2.0,"[1, 2, 3, 4, 6, 7, 8]"
172,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",3.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",2.43568275232,19708.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,2.0,"[1, 2, 3, 4, 6, 7, 8]"
173,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",4.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.284252416146,3519.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,2.0,"[1, 2, 3, 4, 6, 7, 8]"
174,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",5.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",2.30185718022,3824.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,2.0,"[1, 2, 3, 4, 6, 7, 8]"
175,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",6.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",1.01781170483,2359.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,2.0,"[1, 2, 3, 4, 6, 7, 8]"
176,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",1.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.0,13.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,3.0,"[1, 2, 3, 4, 6, 7, 8]"
177,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",2.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.0,528.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,3.0,"[1, 2, 3, 4, 6, 7, 8]"
178,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",1.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.0,6.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4.0,"[1, 2, 3, 4, 6, 7, 8]"
179,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",2.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",1.14678899083,873.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4.0,"[1, 2, 3, 4, 6, 7, 8]"
180,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",3.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.798433263031,6639.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4.0,"[1, 2, 3, 4, 6, 7, 8]"
181,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",4.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.47821466525,1883.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4.0,"[1, 2, 3, 4, 6, 7, 8]"
182,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",5.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.811907983762,740.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,4.0,"[1, 2, 3, 4, 6, 7, 8]"
183,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",1.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.0,6.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6.0,"[1, 2, 3, 4, 6, 7, 8]"
184,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",2.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",2.14342948718,4993.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6.0,"[1, 2, 3, 4, 6, 7, 8]"
185,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",3.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",1.48048452221,744.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6.0,"[1, 2, 3, 4, 6, 7, 8]"
186,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",4.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.419067574646,3819.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6.0,"[1, 2, 3, 4, 6, 7, 8]"
187,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",5.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.169779286927,2357.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6.0,"[1, 2, 3, 4, 6, 7, 8]"
188,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",6.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.906148867314,1546.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,6.0,"[1, 2, 3, 4, 6, 7, 8]"
189,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",1.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.0,13.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,7.0,"[1, 2, 3, 4, 6, 7, 8]"
190,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",2.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.0,4204.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,7.0,"[1, 2, 3, 4, 6, 7, 8]"
191,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",3.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.989208633094,1113.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,7.0,"[1, 2, 3, 4, 6, 7, 8]"
192,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",4.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.109051254089,1835.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,7.0,"[1, 2, 3, 4, 6, 7, 8]"
193,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",5.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.0,281.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,7.0,"[1, 2, 3, 4, 6, 7, 8]"
194,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",1.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.0,38.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8.0,"[1, 2, 3, 4, 6, 7, 8]"
195,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",2.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.0630219001103,6348.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8.0,"[1, 2, 3, 4, 6, 7, 8]"
196,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",3.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",2.76663993585,4989.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8.0,"[1, 2, 3, 4, 6, 7, 8]"
197,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",4.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.440827399118,2950.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8.0,"[1, 2, 3, 4, 6, 7, 8]"
198,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",5.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.260416666667,1153.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8.0,"[1, 2, 3, 4, 6, 7, 8]"
199,"[None, None, 'band015_am_tuning_curve_20161111d.h5', 'band015_am_tuning_curve_20161111e.h5', None, None, 'band015_bandwidth_am_20161111e.h5']",6.0,2016-11-11,1000.0,"['2016-11-11_14-06-01', '2016-11-11_14-08-11', '2016-11-11_14-11-30', '2016-11-11_14-22-31', '2016-11-11_14-29-08', '2016-11-11_14-31-50', '2016-11-11_14-34-08']",0.306435137896,1959.0,"['noisebursts', 'laserPulse', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band015,8.0,"[1, 2, 3, 4, 6, 7, 8]"
