,behavior,brainarea,cluster,date,depth,ephys,info,isiViolations,nSpikes,sessiontype,subject,tetrode
117,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,2.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0535045478866,9346.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4.0
118,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,3.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.430064003643,39530.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4.0
119,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,4.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.461361014994,13873.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4.0
120,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,5.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.513746181616,7203.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4.0
121,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,6.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.162687420305,68230.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4.0
122,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,1.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,1.12359550562,90.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,5.0
123,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,2.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,3.92156862745,1072.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,5.0
124,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,3.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,2.22785727223,5522.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,5.0
125,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,4.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,1.39503232392,2940.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,5.0
126,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,5.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,1.78954903364,1398.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,5.0
127,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,6.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,1.65238678091,1635.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,5.0
128,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,1.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,,1.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,6.0
129,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,2.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0,172.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,6.0
130,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,3.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0,69.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,6.0
131,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,1.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0,5.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7.0
132,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,2.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0,260.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7.0
133,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,3.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.660066006601,304.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7.0
134,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,4.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0,189.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7.0
135,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,1.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0,2.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,8.0
136,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,2.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0,58.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,8.0
137,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,1.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.0,45.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,3.0
138,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,2.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,1.19521912351,1005.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,3.0
139,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,3.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.45197740113,4426.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,3.0
140,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,4.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.176782557454,5092.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,3.0
141,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,5.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.0164622602683,12150.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,3.0
142,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,6.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.359372894299,22262.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,3.0
143,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,1.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.0,61.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,4.0
144,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,2.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.440324449594,21576.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,4.0
145,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,3.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.0955109837631,2095.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,4.0
146,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,4.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.339686166055,33267.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,4.0
147,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,5.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.751190912422,5459.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,4.0
148,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,6.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.0379566661395,63231.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,4.0
149,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,1.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.0,9.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,5.0
150,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,2.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.251889168766,398.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,5.0
151,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,3.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.786163522013,1273.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,5.0
152,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,4.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.0,247.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,5.0
153,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,5.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.0,1454.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,5.0
154,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,1.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,5.88235294118,52.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,7.0
155,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,2.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.0,460.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,7.0
156,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,3.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.0,187.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,7.0
157,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,4.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.0,139.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,7.0
158,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,5.0,2017-03-18,3290.0,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.498338870432,603.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,7.0
