,behavior,brainarea,cluster,date,depth,ephys,info,isiViolations,nSpikes,sessiontype,subject,tetrode,clusterQuality
166,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,2,2017-03-20,3510,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0.7174766482,7388,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,1,2
167,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,3,2017-03-20,3510,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0.4200404858,19761,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,1,2
168,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,4,2017-03-20,3510,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0.9136457412,13573,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,1,0
169,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,5,2017-03-20,3510,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0.3170874927,25546,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,1,1
170,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,6,2017-03-20,3510,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0.2005755647,11468,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,1,1
171,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,1,2017-03-20,3510,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,1.9047619048,106,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2,0
172,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,3,2017-03-20,3510,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,1.6275284818,43011,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4,2
173,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,5,2017-03-20,3510,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0.4166666667,18961,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4,2
174,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,6,2017-03-20,3510,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,1.8790168278,20384,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4,3
175,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,1,2017-03-20,3510,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0,2,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,8,0
176,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,2,2017-03-20,3510,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0,37,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,8,0
177,"[None, 'band023_am_tuning_curve_20170320j.h5', 'band023_am_tuning_curve_20170320k.h5', 'band023_bandwidth_am_20170320l.h5', 'band023_bandwidth_am_20170320m.h5', 'band023_am_tuning_curve_20170320n.h5']",right_thalamus,3,2017-03-20,3510,"['2017-03-20_11-58-58', '2017-03-20_12-02-09', '2017-03-20_12-14-19', '2017-03-20_12-31-05', '2017-03-20_12-50-19', '2017-03-20_13-09-42']",anteriorDiI,0.4081632653,246,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,8,2
178,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,1,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0,58,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,1,0
179,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,3,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.4451814674,79299,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,1,2
180,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,5,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.0218621504,49127,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,1,2
181,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,1,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0,235,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,2,0
182,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,2,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.1965192168,41371,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,2,2
183,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,6,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.915163635,26004,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,2,2
184,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,1,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0,7,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,3,0
185,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,2,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.0620601408,7816,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,3,0
186,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,3,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.4044444444,5626,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,3,3
187,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,5,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.9975900914,17844,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,3,0
188,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,6,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.3769363167,10459,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,3,0
189,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,1,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.3333333333,226,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,4,0
190,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,2,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.3129366418,24907,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,4,1
191,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,3,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,1.4020805066,6634,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,4,1
192,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,2,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.9836065574,3051,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,7,0
193,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,3,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.4383218535,1598,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,7,0
194,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,4,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.0269251481,11143,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,7,1
195,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,5,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.0682826903,2930,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,7,1
196,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,6,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.6619776583,2418,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,7,1
197,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,2,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0,2018,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,8,1
198,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,3,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.1564945227,640,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,8,2
199,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,4,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.3921568627,256,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,8,0
200,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,5,2017-03-20,3605,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.2721088435,736,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,8,1
201,"[None, 'band023_am_tuning_curve_20170322a.h5', 'band023_am_tuning_curve_20170322b.h5']",right_thalamus,2,2017-03-22,3300,"['2017-03-22_09-20-44', '2017-03-22_09-23-13', '2017-03-22_09-34-22']",middleDiD,1.6077170418,312,"['noisebursts', 'tuningCurve', 'AM']",band023,2,3
202,"[None, 'band023_am_tuning_curve_20170322a.h5', 'band023_am_tuning_curve_20170322b.h5']",right_thalamus,2,2017-03-22,3300,"['2017-03-22_09-20-44', '2017-03-22_09-23-13', '2017-03-22_09-34-22']",middleDiD,0.3003003003,1000,"['noisebursts', 'tuningCurve', 'AM']",band023,4,1
203,"[None, 'band023_am_tuning_curve_20170322a.h5', 'band023_am_tuning_curve_20170322b.h5']",right_thalamus,3,2017-03-22,3300,"['2017-03-22_09-20-44', '2017-03-22_09-23-13', '2017-03-22_09-34-22']",middleDiD,1.5306122449,197,"['noisebursts', 'tuningCurve', 'AM']",band023,4,0
204,"[None, 'band023_am_tuning_curve_20170322a.h5', 'band023_am_tuning_curve_20170322b.h5']",right_thalamus,4,2017-03-22,3300,"['2017-03-22_09-20-44', '2017-03-22_09-23-13', '2017-03-22_09-34-22']",middleDiD,0,653,"['noisebursts', 'tuningCurve', 'AM']",band023,4,1
205,"[None, 'band023_am_tuning_curve_20170322a.h5', 'band023_am_tuning_curve_20170322b.h5']",right_thalamus,2,2017-03-22,3300,"['2017-03-22_09-20-44', '2017-03-22_09-23-13', '2017-03-22_09-34-22']",middleDiD,0,96,"['noisebursts', 'tuningCurve', 'AM']",band023,6,3
206,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,1,2017-03-22,3390,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0,8,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,2,0
207,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,2,2017-03-22,3390,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.6426735219,779,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,2,0
208,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,5,2017-03-22,3390,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.2401921537,1250,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,2,0
209,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,1,2017-03-22,3390,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0,14,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4,0
210,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,2,2017-03-22,3390,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.3217651115,4352,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4,2
211,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,3,2017-03-22,3390,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.0484027106,2067,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4,3
212,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,4,2017-03-22,3390,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.4372813593,8005,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4,3
