,behavior,cluster,date,depth,ephys,isiViolations,nSpikes,sessiontype,subject,tetrode,tetrodes,clusterQuality
1355,"[None, None, 'band004_am_tuning_curve_20160911a.h5', 'band004_am_tuning_curve_20160911b.h5', None, None, 'band004_bandwidth_am_20160911c.h5', 'band004_bandwidth_am_20160911d.h5']",3,2016-09-11,1080,"['2016-09-11_12-26-35', '2016-09-11_12-30-03', '2016-09-11_12-33-22', '2016-09-11_12-44-55', '2016-09-11_12-49-56', '2016-09-11_12-52-30', '2016-09-11_12-58-44', '2016-09-11_13-18-11']",1.1345147531,22742,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth', 'bandwidth']",band004,6,"[1, 2, 3, 4, 6]",0
1356,"[None, None, 'band004_am_tuning_curve_20160911a.h5', 'band004_am_tuning_curve_20160911b.h5', None, None, 'band004_bandwidth_am_20160911c.h5', 'band004_bandwidth_am_20160911d.h5']",4,2016-09-11,1080,"['2016-09-11_12-26-35', '2016-09-11_12-30-03', '2016-09-11_12-33-22', '2016-09-11_12-44-55', '2016-09-11_12-49-56', '2016-09-11_12-52-30', '2016-09-11_12-58-44', '2016-09-11_13-18-11']",1.1193565773,48243,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth', 'bandwidth']",band004,6,"[1, 2, 3, 4, 6]",0
1357,"[None, None, 'band004_am_tuning_curve_20160911a.h5', 'band004_am_tuning_curve_20160911b.h5', None, None, 'band004_bandwidth_am_20160911c.h5', 'band004_bandwidth_am_20160911d.h5']",5,2016-09-11,1080,"['2016-09-11_12-26-35', '2016-09-11_12-30-03', '2016-09-11_12-33-22', '2016-09-11_12-44-55', '2016-09-11_12-49-56', '2016-09-11_12-52-30', '2016-09-11_12-58-44', '2016-09-11_13-18-11']",0.4851716315,60392,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth', 'bandwidth']",band004,6,"[1, 2, 3, 4, 6]",0
1359,[None],1,2016-09-11,1200,['2016-09-11_13-47-26'],0.0,6,['laserPulse'],band004,1,"[1, 2, 3, 4, 5, 6]",0
1360,[None],2,2016-09-11,1200,['2016-09-11_13-47-26'],0.5235602094,192,['laserPulse'],band004,1,"[1, 2, 3, 4, 5, 6]",1
1361,[None],3,2016-09-11,1200,['2016-09-11_13-47-26'],0.325732899,308,['laserPulse'],band004,1,"[1, 2, 3, 4, 5, 6]",0
1363,[None],5,2016-09-11,1200,['2016-09-11_13-47-26'],0.0,227,['laserPulse'],band004,1,"[1, 2, 3, 4, 5, 6]",1
1364,[None],1,2016-09-11,1200,['2016-09-11_13-47-26'],0.0,10,['laserPulse'],band004,2,"[1, 2, 3, 4, 5, 6]",0
1365,[None],2,2016-09-11,1200,['2016-09-11_13-47-26'],0.6872852234,583,['laserPulse'],band004,2,"[1, 2, 3, 4, 5, 6]",1
1366,[None],3,2016-09-11,1200,['2016-09-11_13-47-26'],0.0,690,['laserPulse'],band004,2,"[1, 2, 3, 4, 5, 6]",1
1369,[None],6,2016-09-11,1200,['2016-09-11_13-47-26'],0.0,629,['laserPulse'],band004,2,"[1, 2, 3, 4, 5, 6]",1
1370,[None],1,2016-09-11,1200,['2016-09-11_13-47-26'],0.0,4,['laserPulse'],band004,3,"[1, 2, 3, 4, 5, 6]",0
1372,[None],3,2016-09-11,1200,['2016-09-11_13-47-26'],0.4587155963,219,['laserPulse'],band004,3,"[1, 2, 3, 4, 5, 6]",0
1373,[None],4,2016-09-11,1200,['2016-09-11_13-47-26'],0.0,165,['laserPulse'],band004,3,"[1, 2, 3, 4, 5, 6]",0
1375,[None],6,2016-09-11,1200,['2016-09-11_13-47-26'],0.2398081535,418,['laserPulse'],band004,3,"[1, 2, 3, 4, 5, 6]",0
1376,[None],1,2016-09-11,1200,['2016-09-11_13-47-26'],0.0,15,['laserPulse'],band004,4,"[1, 2, 3, 4, 5, 6]",0
1377,[None],2,2016-09-11,1200,['2016-09-11_13-47-26'],0.8583690987,1632,['laserPulse'],band004,4,"[1, 2, 3, 4, 5, 6]",1
1380,[None],5,2016-09-11,1200,['2016-09-11_13-47-26'],0.367478181,2178,['laserPulse'],band004,4,"[1, 2, 3, 4, 5, 6]",0
1381,[None],6,2016-09-11,1200,['2016-09-11_13-47-26'],0.2857142857,1051,['laserPulse'],band004,4,"[1, 2, 3, 4, 5, 6]",0
1385,[None],4,2016-09-11,1200,['2016-09-11_13-47-26'],0.0,356,['laserPulse'],band004,5,"[1, 2, 3, 4, 5, 6]",0
1386,[None],5,2016-09-11,1200,['2016-09-11_13-47-26'],0.3766478343,532,['laserPulse'],band004,5,"[1, 2, 3, 4, 5, 6]",1
1387,[None],1,2016-09-11,1200,['2016-09-11_13-47-26'],0.0,12,['laserPulse'],band004,6,"[1, 2, 3, 4, 5, 6]",0
1390,[None],4,2016-09-11,1200,['2016-09-11_13-47-26'],0.0,530,['laserPulse'],band004,6,"[1, 2, 3, 4, 5, 6]",2
1391,[None],5,2016-09-11,1200,['2016-09-11_13-47-26'],1.7922794118,2177,['laserPulse'],band004,6,"[1, 2, 3, 4, 5, 6]",2
1392,[None],6,2016-09-11,1200,['2016-09-11_13-47-26'],1.3844515442,940,['laserPulse'],band004,6,"[1, 2, 3, 4, 5, 6]",0
1393,[None],1,2016-09-11,1250,['2016-09-11_13-55-32'],0.0,3,['laserPulse'],band004,1,"[1, 2, 3, 4, 5, 6]",0
1394,[None],2,2016-09-11,1250,['2016-09-11_13-55-32'],0.875273523,458,['laserPulse'],band004,1,"[1, 2, 3, 4, 5, 6]",0
1396,[None],4,2016-09-11,1250,['2016-09-11_13-55-32'],0.1200480192,1667,['laserPulse'],band004,1,"[1, 2, 3, 4, 5, 6]",1
1397,[None],5,2016-09-11,1250,['2016-09-11_13-55-32'],0.0,1052,['laserPulse'],band004,1,"[1, 2, 3, 4, 5, 6]",1
1398,[None],6,2016-09-11,1250,['2016-09-11_13-55-32'],0.0,390,['laserPulse'],band004,1,"[1, 2, 3, 4, 5, 6]",2
1399,[None],1,2016-09-11,1250,['2016-09-11_13-55-32'],0.0,7,['laserPulse'],band004,2,"[1, 2, 3, 4, 5, 6]",0
1400,[None],2,2016-09-11,1250,['2016-09-11_13-55-32'],0.0,1444,['laserPulse'],band004,2,"[1, 2, 3, 4, 5, 6]",1
1401,[None],3,2016-09-11,1250,['2016-09-11_13-55-32'],0.4958677686,606,['laserPulse'],band004,2,"[1, 2, 3, 4, 5, 6]",0
1402,[None],4,2016-09-11,1250,['2016-09-11_13-55-32'],0.501002004,2995,['laserPulse'],band004,2,"[1, 2, 3, 4, 5, 6]",0
1406,[None],2,2016-09-11,1250,['2016-09-11_13-55-32'],1.9417475728,1855,['laserPulse'],band004,3,"[1, 2, 3, 4, 5, 6]",0
1409,[None],5,2016-09-11,1250,['2016-09-11_13-55-32'],0.7259528131,552,['laserPulse'],band004,3,"[1, 2, 3, 4, 5, 6]",2
1411,[None],2,2016-09-11,1250,['2016-09-11_13-55-32'],1.8848167539,956,['laserPulse'],band004,4,"[1, 2, 3, 4, 5, 6]",2
1413,[None],4,2016-09-11,1250,['2016-09-11_13-55-32'],0.4962779156,404,['laserPulse'],band004,4,"[1, 2, 3, 4, 5, 6]",2
1414,[None],5,2016-09-11,1250,['2016-09-11_13-55-32'],1.5526164462,1740,['laserPulse'],band004,4,"[1, 2, 3, 4, 5, 6]",0
1415,[None],6,2016-09-11,1250,['2016-09-11_13-55-32'],0.3176283748,1890,['laserPulse'],band004,4,"[1, 2, 3, 4, 5, 6]",0
1418,[None],3,2016-09-11,1250,['2016-09-11_13-55-32'],0.7104795737,564,['laserPulse'],band004,5,"[1, 2, 3, 4, 5, 6]",0
1419,[None],4,2016-09-11,1250,['2016-09-11_13-55-32'],0.0,895,['laserPulse'],band004,5,"[1, 2, 3, 4, 5, 6]",1
1421,[None],2,2016-09-11,1250,['2016-09-11_13-55-32'],0.2544529262,394,['laserPulse'],band004,6,"[1, 2, 3, 4, 5, 6]",2
1422,[None],3,2016-09-11,1250,['2016-09-11_13-55-32'],0.0,213,['laserPulse'],band004,6,"[1, 2, 3, 4, 5, 6]",0
1423,[None],4,2016-09-11,1250,['2016-09-11_13-55-32'],1.8651362984,698,['laserPulse'],band004,6,"[1, 2, 3, 4, 5, 6]",0
1425,[None],6,2016-09-11,1250,['2016-09-11_13-55-32'],0.0,425,['laserPulse'],band004,6,"[1, 2, 3, 4, 5, 6]",1
1427,"[None, None, 'band004_am_tuning_curve_20160911e.h5', 'band004_am_tuning_curve_20160911f.h5', None, None, 'band004_bandwidth_am_20160911g.h5']",2,2016-09-11,1300,"['2016-09-11_14-03-20', '2016-09-11_14-07-04', '2016-09-11_14-09-27', '2016-09-11_14-20-05', '2016-09-11_14-25-03', '2016-09-11_14-27-59', '2016-09-11_14-32-30']",0.2597402597,20791,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band004,1,"[1, 2, 3, 4, 5, 6]",2
1429,"[None, None, 'band004_am_tuning_curve_20160911e.h5', 'band004_am_tuning_curve_20160911f.h5', None, None, 'band004_bandwidth_am_20160911g.h5']",4,2016-09-11,1300,"['2016-09-11_14-03-20', '2016-09-11_14-07-04', '2016-09-11_14-09-27', '2016-09-11_14-20-05', '2016-09-11_14-25-03', '2016-09-11_14-27-59', '2016-09-11_14-32-30']",0.9866986481,18345,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band004,1,"[1, 2, 3, 4, 5, 6]",2
1431,"[None, None, 'band004_am_tuning_curve_20160911e.h5', 'band004_am_tuning_curve_20160911f.h5', None, None, 'band004_bandwidth_am_20160911g.h5']",6,2016-09-11,1300,"['2016-09-11_14-03-20', '2016-09-11_14-07-04', '2016-09-11_14-09-27', '2016-09-11_14-20-05', '2016-09-11_14-25-03', '2016-09-11_14-27-59', '2016-09-11_14-32-30']",0.0,4729,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band004,1,"[1, 2, 3, 4, 5, 6]",1
1433,"[None, None, 'band004_am_tuning_curve_20160911e.h5', 'band004_am_tuning_curve_20160911f.h5', None, None, 'band004_bandwidth_am_20160911g.h5']",2,2016-09-11,1300,"['2016-09-11_14-03-20', '2016-09-11_14-07-04', '2016-09-11_14-09-27', '2016-09-11_14-20-05', '2016-09-11_14-25-03', '2016-09-11_14-27-59', '2016-09-11_14-32-30']",1.5437634068,28438,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band004,2,"[1, 2, 3, 4, 5, 6]",0
1434,"[None, None, 'band004_am_tuning_curve_20160911e.h5', 'band004_am_tuning_curve_20160911f.h5', None, None, 'band004_bandwidth_am_20160911g.h5']",3,2016-09-11,1300,"['2016-09-11_14-03-20', '2016-09-11_14-07-04', '2016-09-11_14-09-27', '2016-09-11_14-20-05', '2016-09-11_14-25-03', '2016-09-11_14-27-59', '2016-09-11_14-32-30']",1.1545015127,28758,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band004,2,"[1, 2, 3, 4, 5, 6]",0
1436,"[None, None, 'band004_am_tuning_curve_20160911e.h5', 'band004_am_tuning_curve_20160911f.h5', None, None, 'band004_bandwidth_am_20160911g.h5']",5,2016-09-11,1300,"['2016-09-11_14-03-20', '2016-09-11_14-07-04', '2016-09-11_14-09-27', '2016-09-11_14-20-05', '2016-09-11_14-25-03', '2016-09-11_14-27-59', '2016-09-11_14-32-30']",0.7284632699,24436,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band004,2,"[1, 2, 3, 4, 5, 6]",0
1440,"[None, None, 'band004_am_tuning_curve_20160911e.h5', 'band004_am_tuning_curve_20160911f.h5', None, None, 'band004_bandwidth_am_20160911g.h5']",3,2016-09-11,1300,"['2016-09-11_14-03-20', '2016-09-11_14-07-04', '2016-09-11_14-09-27', '2016-09-11_14-20-05', '2016-09-11_14-25-03', '2016-09-11_14-27-59', '2016-09-11_14-32-30']",1.1668345955,30768,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band004,3,"[1, 2, 3, 4, 5, 6]",2
1441,"[None, None, 'band004_am_tuning_curve_20160911e.h5', 'band004_am_tuning_curve_20160911f.h5', None, None, 'band004_bandwidth_am_20160911g.h5']",4,2016-09-11,1300,"['2016-09-11_14-03-20', '2016-09-11_14-07-04', '2016-09-11_14-09-27', '2016-09-11_14-20-05', '2016-09-11_14-25-03', '2016-09-11_14-27-59', '2016-09-11_14-32-30']",0.462643961,20319,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band004,3,"[1, 2, 3, 4, 5, 6]",2
1444,"[None, None, 'band004_am_tuning_curve_20160911e.h5', 'band004_am_tuning_curve_20160911f.h5', None, None, 'band004_bandwidth_am_20160911g.h5']",2,2016-09-11,1300,"['2016-09-11_14-03-20', '2016-09-11_14-07-04', '2016-09-11_14-09-27', '2016-09-11_14-20-05', '2016-09-11_14-25-03', '2016-09-11_14-27-59', '2016-09-11_14-32-30']",0.4357298475,5968,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band004,4,"[1, 2, 3, 4, 5, 6]",0
1445,"[None, None, 'band004_am_tuning_curve_20160911e.h5', 'band004_am_tuning_curve_20160911f.h5', None, None, 'band004_bandwidth_am_20160911g.h5']",3,2016-09-11,1300,"['2016-09-11_14-03-20', '2016-09-11_14-07-04', '2016-09-11_14-09-27', '2016-09-11_14-20-05', '2016-09-11_14-25-03', '2016-09-11_14-27-59', '2016-09-11_14-32-30']",1.4903846154,4161,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band004,4,"[1, 2, 3, 4, 5, 6]",0
