,behavior,brainarea,cluster,clusterPeakAmplitudes,clusterPeakTimes,clusterSpikeSD,clusterSpikeShape,date,depth,ephys,indExperiment,indSite,info,inforecPath,isiViolations,nSpikes,sessiontype,subject,tetrode,clusterQuality,laserResponse,bestFreq,bestBand
223,[None],left_AC,4.0,[ -4.43548387 -82.50891723  41.38285387],[ 0.          0.00026784  0.00080352],"[ 12.94836017  14.34520735  15.62539648  16.26125513  16.58709952
  14.95476243  15.99679623  25.35885629  31.83373964  27.9878493
  18.48043732  14.7474074   17.12231659  18.91478316  20.09519301
  20.86033901  20.95891948  20.63283976  20.2472857   19.80743903
  19.71107507  19.42747198  18.89860968  18.64505776  19.10809603
  19.41139874  18.94904959  18.67108165  18.50285766  17.98963628
  17.75390769  18.04091048  18.18219504  18.02885615  18.44876155
  20.86672908  20.60740196  21.52745186  21.06051708  21.32194987]","[ -4.43548387  -8.12258065 -14.41451613 -22.43548387 -30.19193548 -40.25
 -55.84677419 -73.57419355 -82.47903226 -75.53548387 -57.58548387
 -38.45483871 -23.24193548 -11.60322581  -1.68225806   7.31129032
  14.95806452  21.27903226  26.6016129   30.82903226  33.83064516
  36.37258065  38.86935484  40.73870968  41.37419355  41.26612903
  41.16935484  41.00806452  40.19193548  38.7483871   37.31935484
  36.50806452  36.20645161  35.89516129  35.46935484  32.22419355
  29.65806452  25.17258065  22.74516129  20.41612903]",2017-08-02,1300.0,['2017-08-02_13-08-44'],1.0,3.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,124.0,['laserPulse'],band033,7.0,4.29220166125,False,,
224,[None],left_AC,5.0,[  1.22533805 -74.35789877  53.15012525],[  7.18592965e-05   2.54773869e-04   6.01005025e-04],"[ 12.98055885  13.01227656  13.13838348  13.23105286  13.48108334
  14.08442679  13.69806271  12.42206669  12.65991722  13.58068997
  13.39906399  13.47218005  14.54137593  15.46273657  15.77770989
  15.31824975  14.75016061  14.32805517  14.20311313  14.02092297
  13.72350542  14.17000941  14.80218455  15.22325632  15.57677307
  16.77134299  18.72190725  19.29339556  18.06946884  16.62360842
  15.92251321  15.9003233   16.541091    17.17767924  17.34263404
  17.09620665  16.69073715  16.24818525  16.20986635  15.32117071]","[ -7.94377510e-01  -4.01606426e-03   1.23212851e+00  -1.01686747e+00
  -1.10506024e+01  -3.01068273e+01  -5.33863454e+01  -7.06192771e+01
  -7.37164659e+01  -6.32385542e+01  -4.54224900e+01  -2.55831325e+01
  -6.13574297e+00   1.15983936e+01   2.65550201e+01   3.83734940e+01
   4.67823293e+01   5.15542169e+01   5.31453815e+01   5.21919679e+01
   4.95686747e+01   4.61502008e+01   4.21590361e+01   3.76827309e+01
   3.32979920e+01   2.93887550e+01   2.57654618e+01   2.27654618e+01
   2.01261044e+01   1.74232932e+01   1.45405622e+01   1.22329317e+01
   1.07445783e+01   9.06666667e+00   6.66425703e+00   4.05702811e+00
   1.80401606e+00   3.21285141e-03  -1.01526104e+00  -1.80642570e+00]",2017-08-02,1300.0,['2017-08-02_13-08-44'],1.0,3.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,249.0,['laserPulse'],band033,7.0,4.91632267069,True,,
225,[None],left_AC,6.0,[ -9.75025    -61.05683122  49.90404871],[ 0.          0.00026131  0.0006402 ],"[ 23.77112061  21.19426441  20.02488264  19.737674    18.87980937
  17.93331925  17.53330259  18.09437701  18.27234926  20.01678643
  19.3255756   21.89567342  26.36244627  31.55827061  36.24150245
  39.88384726  42.20406549  43.13856126  43.00462924  42.56195942
  41.42496795  39.6891749   37.76810876  35.93124417  34.51028977
  33.3755773   32.57619649  31.94495099  31.59493144  31.53042098
  31.31285367  30.79479387  30.64108304  30.90501168  30.77598836
  29.78439207  28.64591426  27.62077653  27.3500085   26.41148895]","[ -9.75025 -16.5525  -23.16225 -29.435   -35.07175 -40.80325 -48.4005
 -56.84325 -61.09275 -55.119   -44.14275 -31.30925 -17.43125  -2.566    12.83
  26.30525  36.9475   44.1885   48.408    49.87975  49.1945   46.56925
  42.60325  37.97275  32.88     27.98025  23.70475  20.1825   16.73475
  13.44475  10.69025   8.5705    7.03975   5.59825   4.2595    2.83375
   1.314    -0.152    -2.04225  -5.31875]",2017-08-02,1300.0,['2017-08-02_13-08-44'],1.0,3.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.11013767209,800.0,['laserPulse'],band033,7.0,2.05886590661,False,,
226,[None],left_AC,1.0,[-108.13700414 -329.13460906  327.62938125],[ 0.00011759  0.00024824  0.00072513],"[   1.9    8.7   16.8   27.4   40.2  181.3  203.7  212.   211.7  209.4
  204.9  192.1  167.6  128.9   74.5   10.    57.   124.2  190.8  246.7
  280.1  294.9  299.2  296.5  288.8  277.7  265.3  251.4  233.1  211.6
  193.5  181.1  172.5  162.5  147.   127.2  107.1   83.2   51.6   17.8]","[ -38.7  -71.9  -97.8 -114.4 -127.6 -274.1 -307.3 -325.6 -326.3 -306.
 -264.9 -210.1 -149.4  -85.5  -21.3   43.2  108.8  171.4  226.6  272.3
  305.3  324.1  326.8  315.7  300.   285.1  268.9  248.4  223.3  194.
  166.1  149.3  141.3  131.3  115.4   97.2   77.7   53.4   25.4   -1.4]",2017-08-02,1300.0,['2017-08-02_13-08-44'],1.0,3.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,2.0,['laserPulse'],band033,8.0,2.04054377199,False,,
227,[None],left_AC,2.0,[ -4.56976744 -64.87525844  43.85064457],[ 0.          0.00026784  0.00092764],"[ 11.11732432  10.77436138  11.49261761  12.87036353  14.31215998
  13.75558021  11.12580403   9.2353124    8.8751636    8.93305915
  10.29209634  12.07516862  13.30601347  14.78962553  15.7785157
  16.37602308  17.74385991  19.30881538  19.54787622  19.23809487
  19.76647494  19.92292192  19.254218    18.77704604  18.68182207
  17.61378231  15.65308966  14.17641762  14.36600232  15.5089292
  16.98421196  18.6911958   19.14177005  18.4791144   17.8757821
  17.35611185  17.52942809  17.82118197  17.49662611  16.31316711]","[ -4.56976744  -6.91860465 -10.32093023 -15.70465116 -23.86976744
 -35.25116279 -48.47906977 -60.03953488 -64.87674419 -60.6372093
 -51.41395349 -42.65348837 -35.09767442 -27.4        -19.24651163
 -10.83488372  -2.39069767   6.01860465  13.74651163  19.95813953
  24.6744186   28.77906977  32.92093023  36.93023256  40.2627907
  42.50465116  43.50930233  43.78139535  43.84651163  43.55581395
  42.61627907  41.16744186  39.12790698  36.59767442  33.98837209
  31.58372093  28.92790698  26.75813953  24.76046512  22.48139535]",2017-08-02,1300.0,['2017-08-02_13-08-44'],1.0,3.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,86.0,['laserPulse'],band033,8.0,4.16964828923,False,,
228,[None],left_AC,3.0,[-10.20876404 -61.73751457  50.36919154],[ 0.          0.00026784  0.00065327],"[ 21.97250099  21.61636471  22.27948686  23.7830526   22.80147714
  19.348846    16.74704782  16.10043842  16.13779529  17.90665376
  17.80768286  21.36899539  27.14510533  33.09111926  37.768174
  40.78606001  41.92055898  41.52972746  40.331238    39.12468736
  38.14180954  37.10067983  36.08505929  34.85544733  33.76545053
  32.89907302  32.04627846  31.24741968  30.70149055  30.38534929
  30.15628535  29.99694779  29.84735795  29.58710991  29.35229639
  28.60397057  27.30288574  26.17058227  24.88990172  23.07317098]","[-10.20876404 -15.3305618  -20.77842697 -26.18561798 -31.51865169
 -37.9988764  -47.05595506 -57.02359551 -61.76629213 -55.93730337
 -44.59797753 -31.42044944 -18.1341573   -4.06382022  10.6894382
  24.29146067  35.36337079  43.39460674  47.70853933  50.04404494
  50.1611236   48.46606742  45.35865169  41.37595506  36.83438202
  31.9588764   27.28314607  23.05707865  19.40247191  16.16876404
  13.20516854  10.47235955   8.02089888   6.19752809   4.6552809
   3.08876404   1.17033708  -0.87370787  -4.1611236   -7.01820225]",2017-08-02,1300.0,['2017-08-02_13-08-44'],1.0,3.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.10461192351,890.0,['laserPulse'],band033,8.0,2.13666098257,False,,
229,[None],left_AC,4.0,[ -21.82404372 -131.32403487   98.63445774],[ 0.          0.00026131  0.0006794 ],"[  64.55349009   61.77285461   56.28683941   52.6748842    53.10600052
   55.08973289   57.59483657   59.06561216   59.1144392    60.02967288
   56.03571706   54.40736002   50.30212182   59.93962577   72.84453028
   85.21803472   94.93496201  101.48709768  105.90425652  110.42100714
  112.64380969  112.26733494  106.70195953  100.73761986   95.65092471
   92.29743727   89.63174645   86.9881581    85.08186042   84.91992974
   83.30652236   81.64288237   80.63342094   80.10064673   80.61870308
   78.33244037   75.73997268   75.64642323   75.12417643   68.85525839]","[ -21.82404372  -34.67322404  -53.85136612  -69.92131148  -84.69071038
  -99.99562842 -113.7442623  -125.78142077 -131.23934426 -122.28306011
 -107.55628415  -83.61639344  -54.93442623  -26.12349727    4.2273224
   32.4010929    56.88087432   74.00655738   86.38797814   94.62295082
   98.26010929   97.64480874   91.60546448   84.22404372   76.03387978
   68.30819672   59.73661202   53.2863388    47.51584699   44.16284153
   38.71038251   32.22513661   26.30273224   20.16612022   16.24918033
   12.03825137    6.98797814    4.13333333    1.46338798  -10.21967213]",2017-08-02,1300.0,['2017-08-02_13-08-44'],1.0,3.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.225274725275,183.0,['laserPulse'],band033,8.0,1.6848812089,False,,
230,[None],left_AC,5.0,[  -3.47142857 -249.28902284  116.39682952],[ 0.          0.00026131  0.00075779],"[ 12.31830395  12.43134616  10.8288447   10.78269056  13.81843591
  19.81204411  32.72184703  47.86126421  52.39440644  43.37416882
  30.0407697   21.4220502   17.85181028  16.68732105  16.89352271
  17.84988674  19.50252731  21.49793061  22.73560545  23.48367187
  24.3231075   25.5966715   26.24122958  24.38681477  21.9443635
  22.09438935  23.44808747  23.79422842  22.48192216  20.39471095
  19.22638493  18.51842402  17.76276453  17.39760715  17.17921999
  16.65776769  16.11675513  15.86710715  16.84338687  16.53493982]","[  -3.47142857   -5.58571429   -8.15714286  -12.39642857  -26.96071429
  -68.99285714 -143.60357143 -220.37142857 -249.32142857 -211.49285714
 -139.25357143  -75.39285714  -33.29642857   -3.87857143   21.88214286
   45.33928571   64.7          79.55714286   90.82857143   99.64642857
  106.74642857  112.24285714  115.60357143  116.34285714  114.725
  111.37142857  106.99285714  102.35714286   98.11785714   93.89285714
   88.94285714   83.63928571   78.575        73.65714286   68.11071429
   61.31428571   53.78571429   47.075        41.83214286   37.60714286]",2017-08-02,1300.0,['2017-08-02_13-08-44'],1.0,3.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,56.0,['laserPulse'],band033,8.0,11.4468500628,False,,
231,"[None, None, 'band033_am_tuning_curve_20170802f.h5', 'band033_am_tuning_curve_20170802g.h5', None, None]",left_AC,1.0,[  15.51764706 -329.84460103  364.36196929],[ 0.          0.00026131  0.00074472],"[ 212.81897371  182.91933291  161.33682534  143.31364013  131.05910867
  124.12909788  118.9539203   114.74543752  112.65756425  103.44366503
   98.38590357   97.64919346  105.62432351  125.62428082  156.2504245
  194.99068774  236.25278703  271.80337642  296.39625118  310.12479506
  314.79165142  310.98792153  301.55219991  290.23240562  278.18162945
  265.81564598  258.35502356  243.88352203  231.64267376  227.73065861
  236.86616606  255.29737325  274.13288723  287.17368339  292.62697206
  292.16202643  288.14970158  280.45798481  268.96528583  251.83042628]","[  15.51764706  -72.2        -115.97647059 -162.22352941 -208.69411765
 -252.2        -290.38823529 -318.24705882 -329.07058824 -305.05882353
 -281.44705882 -242.31764706 -191.25882353 -133.56470588  -69.78823529
    1.94117647   78.70588235  154.04705882  223.25882353  282.28235294
  325.68235294  352.08235294  363.61176471  361.21176471  346.44705882
  324.4         293.70588235  268.50588235  239.34117647  209.23529412
  182.17647059  158.90588235  137.18823529  114.52941176   90.34117647
   67.68235294   50.03529412   37.34117647   17.88235294   -0.65882353]",2017-08-02,1325.0,"['2017-08-02_13-14-19', '2017-08-02_13-15-41', '2017-08-02_13-18-51', '2017-08-02_13-24-19', '2017-08-02_13-28-34', '2017-08-02_13-30-39']",1.0,4.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0625,17.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain']",band033,1.0,1.50797901276,False,,
232,"[None, None, 'band033_am_tuning_curve_20170802f.h5', 'band033_am_tuning_curve_20170802g.h5', None, None]",left_AC,2.0,[  0.09254541 -71.36908265  34.52909366],[ 0.          0.00026784  0.00060101],"[ 19.43265428  19.4603514   19.37718434  18.92073068  18.35072838
  19.36643304  24.21875809  31.22821931  34.29607466  31.50199696
  25.42418856  22.56918384  23.77755348  26.02651597  27.76335306
  28.51238853  28.39972791  27.92805888  27.36953799  26.93253149
  26.76888661  27.14696459  27.96719992  28.9364738   29.91583916
  30.8281712   31.43108539  31.61177127  31.41767489  31.04393201
  30.30320687  29.29877796  28.08647232  26.91611248  25.88561605
  25.00214906  24.34327213  23.6704649   23.00327616  22.30136591]","[  0.09254541  -1.03838439  -3.15006777  -7.09338574 -14.3711846
 -27.02512876 -45.22618596 -63.29327731 -71.37853077 -63.48457577
 -45.58140417 -25.79509352  -8.37950664   6.13618867  17.71870426
  26.03263757  31.14651667  33.74806181  34.52583356  34.23930604
  33.48582272  32.55565194  31.6277582   30.64101382  29.58517213
  28.48777446  27.38484684  26.25025752  24.99067498  23.66736243
  22.25589591  20.69113581  18.9142315   17.07413933  15.25524532
  13.39634047  11.40067769   9.3067498    7.09371103   4.65828138]",2017-08-02,1325.0,"['2017-08-02_13-14-19', '2017-08-02_13-15-41', '2017-08-02_13-18-51', '2017-08-02_13-24-19', '2017-08-02_13-28-34', '2017-08-02_13-30-39']",1.0,4.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0140978717636,7378.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain']",band033,1.0,2.70149433939,False,,
233,"[None, None, 'band033_am_tuning_curve_20170802f.h5', 'band033_am_tuning_curve_20170802g.h5', None, None]",left_AC,3.0,[ -9.61136754 -66.48410789  44.31794638],[ 0.          0.00026131  0.0006598 ],"[ 28.75383049  26.71943904  25.07866684  23.86093611  22.61799834
  20.94653444  19.82973425  19.75511487  19.69922983  21.67684913
  21.23199799  23.26086933  28.15596014  33.9961834   39.35293342
  43.53705962  46.20775951  47.62808198  48.02447149  47.61449886
  46.56679887  45.16680108  43.66631322  42.20515017  40.86593414
  39.82179629  38.99324169  38.32554179  37.83099988  37.51383655
  37.27118843  37.03383483  36.80317969  36.65458262  36.37452796
  36.03419759  35.40648769  34.38980085  33.26336234  31.80923338]","[ -9.61136754 -15.55282347 -22.13497422 -28.79992634 -35.28979867
 -42.5818193  -51.94645225 -61.75850724 -66.51606924 -59.98272772
 -48.54116131 -35.11379818 -21.13642278  -6.6694083    7.41139209
  19.78909894  29.54183648  36.69954579  41.30396514  43.73846059
  44.29588755  43.30207464  41.02218267  37.84564203  34.12174073
  30.35800393  26.73524429  23.37627056  20.33400442  17.65211147
  15.30904739  13.20815124  11.11676897   9.26518537   7.54918979
   5.7114903    3.77075865   1.3073042   -1.36017677  -4.70067518]",2017-08-02,1325.0,"['2017-08-02_13-14-19', '2017-08-02_13-15-41', '2017-08-02_13-18-51', '2017-08-02_13-24-19', '2017-08-02_13-28-34', '2017-08-02_13-30-39']",1.0,4.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.134614204162,16292.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain']",band033,1.0,1.93556830641,False,,
234,"[None, None, 'band033_am_tuning_curve_20170802f.h5', 'band033_am_tuning_curve_20170802g.h5', None, None]",left_AC,4.0,[ -0.41763085 -68.35037155  32.09315988],[ 0.          0.00026784  0.00075126],"[ 17.55778164  17.36583191  17.27123303  17.28186095  17.02375528
  16.91473407  19.84976054  25.66827351  28.26826736  26.05858576
  20.62050058  19.04864808  21.88735364  25.1697402   26.88698511
  27.04470708  26.29897659  25.25126251  24.301489    23.55652743
  23.14557793  23.06314324  23.21847752  23.52154129  23.87302013
  24.19809291  24.57904674  24.94476722  25.1162606   25.0107967
  24.66351677  24.2045996   23.67013684  23.13435625  22.56737807
  22.00834299  21.44681495  20.90971777  20.37065743  19.83882395]","[ -0.41763085  -1.98276269  -3.61120294  -5.72026761  -9.95141021
 -20.38221173 -39.16237702 -59.39601207 -68.36786042 -59.70371245
 -41.74629411 -23.78835104  -9.80574577   0.99383445   9.76300669
  16.65832349  21.85722157  25.7144169   28.51722419  30.41309196
  31.41133412  31.87131051  32.06099961  32.06210153  31.74558573
  31.17990293  30.5405221   29.76465958  28.71090122  27.29723206
  25.54225371  23.53598321  21.42046438  19.32816476  17.0492457
  14.76623377  12.31515152   9.92748262   7.48886265   4.58221173]",2017-08-02,1325.0,"['2017-08-02_13-14-19', '2017-08-02_13-15-41', '2017-08-02_13-18-51', '2017-08-02_13-24-19', '2017-08-02_13-28-34', '2017-08-02_13-30-39']",1.0,4.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0114143269483,7623.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain']",band033,1.0,3.01497646958,False,,
235,"[None, None, 'band033_am_tuning_curve_20170802f.h5', 'band033_am_tuning_curve_20170802g.h5', None, None]",left_AC,5.0,[ -2.45245174 -84.28507189  36.10030679],[ 0.          0.00026784  0.00067286],"[ 33.14617952  31.87122256  31.17299838  30.98107965  30.65233754
  29.92745993  30.60482394  33.94419895  35.15855024  35.17384467
  32.22800261  31.80613366  34.35021954  37.88046436  40.81289173
  43.10923889  44.47169464  45.18060893  45.10682344  44.80336665
  44.52372362  44.39538577  44.26334437  44.03148091  44.02222425
  44.0477083   43.94429935  43.30816037  42.52860177  41.69853603
  40.84825565  40.22136826  39.52591622  39.23528063  38.9532702
  38.53437626  38.28517272  38.14499254  37.47930308  36.88392023]","[ -2.45245174  -6.11266918 -10.71360107 -16.17430663 -23.81424451
 -36.62387397 -55.8429554  -75.40146439 -84.31834923 -74.76192589
 -55.88094076 -35.13871755 -16.77097848  -1.51528733  10.64739294
  19.89722654  26.3815842   31.02835589  33.82218771  35.44730419
  36.08795207  35.88418016  35.26656312  34.1409807   32.89735966
  31.57390726  30.15171955  28.30463723  26.59560683  24.74737076
  22.59174617  20.76791657  19.0297759   17.5868205   15.76685156
  13.76143776  11.69052585   9.51870424   6.67211005   3.72611493]",2017-08-02,1325.0,"['2017-08-02_13-14-19', '2017-08-02_13-15-41', '2017-08-02_13-18-51', '2017-08-02_13-24-19', '2017-08-02_13-28-34', '2017-08-02_13-30-39']",1.0,4.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0596981802042,4507.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain']",band033,1.0,2.17895402816,False,,
236,"[None, None, 'band033_am_tuning_curve_20170802f.h5', 'band033_am_tuning_curve_20170802g.h5', None, None]",left_AC,6.0,[ -23.71611296 -137.55383586  100.65261921],[ 0.          0.00026131  0.00071206],"[  63.69150582   58.10139477   53.78391049   51.00176041   50.48004095
   50.83934723   51.98943645   53.27681725   52.48620672   56.43000312
   54.45314488   53.0865275    55.65395916   61.66309081   71.7224131
   82.72920303   93.31435658  101.94185012  108.52017601  112.69698805
  114.7160005   114.91120416  113.46243343  111.53702913  109.12121558
  106.31634161  102.95034642   99.61449707   96.6309869    94.04485236
   91.7677527    89.7602041    88.11332456   87.05407279   85.96334149
   84.78944465   82.62242587   79.87995088   77.25212614   72.6940043 ]","[ -23.71611296  -38.90722591  -55.4970515   -72.30166113  -88.264701
 -103.66457641 -118.727201   -131.48280731 -137.54518272 -128.34348007
 -112.6586794   -91.29937708  -65.50149502  -37.56241694   -8.36839701
   19.08662791   43.45033223   63.74950166   79.92520764   91.51723422
   98.15772425  100.55685216   99.87578904   96.28903654   90.81009136
   83.88504983   76.17296512   68.07009967   59.86183555   51.94696844
   44.21922757   37.04817276   30.45618771   24.55710133   18.71910299
   13.22379568    7.46457641    1.0554402    -5.49559801  -12.90344684]",2017-08-02,1325.0,"['2017-08-02_13-14-19', '2017-08-02_13-15-41', '2017-08-02_13-18-51', '2017-08-02_13-24-19', '2017-08-02_13-28-34', '2017-08-02_13-30-39']",1.0,4.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.253374870197,4816.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain']",band033,1.0,1.69763817242,False,,
237,"[None, None, 'band033_am_tuning_curve_20170802f.h5', 'band033_am_tuning_curve_20170802g.h5', None, None]",left_AC,1.0,[ -43.74090909 -320.46368456  355.7105351 ],[ 0.          0.00026784  0.00075126],"[  91.68695336   94.30524687  105.34989272  122.60622313  140.08398094
  144.02643661  130.76070718  117.14522526  112.37223121  107.93668063
  116.23104733  123.7554697   123.0625716   119.66730741  124.37822175
  142.34764474  170.79341733  203.41336085  234.10197379  258.82164872
  275.78966005  284.9518012   286.84216508  282.43418728  267.87760076
  262.13895785  255.62365399  248.39345056  241.7280707   234.64053724
  226.76547794  220.4811573   214.90825084  209.62796221  203.15068116
  192.96662603  186.32231088  171.58538263  154.59763878  139.33352044]","[ -43.74090909  -62.53636364  -93.86818182 -126.56363636 -164.96818182
 -203.03181818 -253.71363636 -299.32727273 -320.47272727 -300.95454545
 -258.4        -207.39090909 -155.92727273 -100.49090909  -37.05
   33.65909091  106.63636364  174.69090909  232.93636364  281.07727273
  318.75        343.20909091  353.77727273  352.34090909  322.46818182
  281.43636364  254.15454545  233.10909091  210.27272727  187.13181818
  159.12727273  140.28636364  121.19090909  100.81363636   79.77272727
   59.28181818   49.36818182   30.46818182    8.49090909  -14.09090909]",2017-08-02,1325.0,"['2017-08-02_13-14-19', '2017-08-02_13-15-41', '2017-08-02_13-18-51', '2017-08-02_13-24-19', '2017-08-02_13-28-34', '2017-08-02_13-30-39']",1.0,4.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.046511627907,44.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain']",band033,2.0,1.7456813388,False,,
238,"[None, None, 'band033_am_tuning_curve_20170802f.h5', 'band033_am_tuning_curve_20170802g.h5', None, None]",left_AC,2.0,[  1.25955045 -95.38993563  69.25426408],[  3.26633166e-05   2.67839196e-04   8.42713568e-04],"[ 14.24704698  14.96773268  15.90967977  16.40876974  16.33040388
  15.62896042  15.8637649   18.35132113  19.82644815  18.41749659
  15.84110965  14.78972526  15.13079225  15.76678707  16.33366005
  16.88810674  17.38628949  17.80630786  18.15021325  18.52809753
  18.97301455  19.31781378  19.49370897  19.53104072  19.32757234
  18.69786205  17.82003363  17.04525373  16.54484733  16.3462713
  16.38129197  16.86901778  17.55152983  18.21397307  18.71189595
  19.08697221  19.37411437  19.45823393  19.41824798  19.40031819]","[  0.60872818   1.26169576  -0.46613466  -7.68416459 -21.58331671
 -41.97433915 -66.34588529 -87.18837905 -95.39516209 -88.15591022
 -71.1938404  -51.92169576 -34.0353616  -17.90341646  -3.44693267
   9.23663342  20.21895262  29.82139651  38.30763092  45.81897756
  52.39189526  58.02653367  62.64498753  66.119202    68.32456359
  69.23319202  68.82159601  67.0621197   64.1861596   60.39009975
  55.92366584  50.92798005  45.68640898  40.2938404   34.88249377
  29.58311721  24.35069825  19.15122195  14.25693267   9.72206983]",2017-08-02,1325.0,"['2017-08-02_13-14-19', '2017-08-02_13-15-41', '2017-08-02_13-18-51', '2017-08-02_13-24-19', '2017-08-02_13-28-34', '2017-08-02_13-30-39']",1.0,4.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.00311759571019,8020.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain']",band033,2.0,5.44979677169,False,,
239,"[None, None, 'band033_am_tuning_curve_20170802f.h5', 'band033_am_tuning_curve_20170802g.h5', None, None]",left_AC,3.0,[  -3.71190865 -113.15275349   56.28752499],[ 0.          0.00026784  0.00078392],"[ 38.1115692   36.64900811  36.60061719  36.93581755  36.64554608
  35.50041631  38.74311646  47.51031474  51.12693871  50.91998724
  43.20139615  38.07514309  37.70431098  39.51030966  42.09657351
  44.64763269  47.10428561  49.10975887  50.50833304  51.51344491
  52.0859057   52.901177    53.64783005  54.36414393  54.91413399
  55.04314206  54.60486933  53.98465392  52.98530807  51.70252879
  50.36349348  49.10352408  47.85725075  47.00758755  46.42151177
  46.10212841  45.63469845  44.76570671  44.0356574   43.18275719]","[  -3.71190865   -8.08140294  -13.28994018  -19.98259924  -30.33730288
  -48.94067428  -76.0983143  -101.92686243 -113.20565525 -101.00657966
  -78.34192496  -53.76003263  -31.93904296  -13.0949429     3.45861881
   17.61772703   29.14953779   38.21620446   44.73833605   49.35736813
   52.66329527   54.67629146   55.97917346   56.25840131   56.12664492
   54.82865688   53.02952692   50.89216966   47.98417618   44.60483959
   41.32833061   37.73398586   33.94274062   30.32104405   26.55171289
   22.47025557   18.34339315   14.19728113    9.91103861    5.41859706]",2017-08-02,1325.0,"['2017-08-02_13-14-19', '2017-08-02_13-15-41', '2017-08-02_13-18-51', '2017-08-02_13-24-19', '2017-08-02_13-28-34', '2017-08-02_13-30-39']",1.0,4.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.06336687517,3678.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain']",band033,2.0,2.44268719781,False,,
240,"[None, None, 'band033_am_tuning_curve_20170802f.h5', 'band033_am_tuning_curve_20170802g.h5', None, None]",left_AC,4.0,[ -7.94634459 -69.60944919  47.85295648],[ 0.          0.00026784  0.00067286],"[ 27.01984655  25.84982868  25.31393108  25.05975033  23.56757122
  20.51834177  18.56377689  19.24308964  19.78964695  21.38566765
  20.38569259  22.21160303  27.00049718  32.81337638  37.95999644
  41.75197732  43.90574592  44.75255279  44.54008394  43.53650235
  42.17424622  40.83017188  39.75775429  38.95089957  38.42868439
  38.23935543  38.18687746  38.22070093  38.24859037  38.1347183
  37.85236692  37.45332726  37.10190579  36.60801806  35.96416892
  35.27829803  34.39552976  33.35693317  32.20793836  30.62580046]","[ -7.94634459 -12.77688471 -18.3077811  -24.42352857 -31.52214622
 -40.66588286 -52.52847371 -64.25756021 -69.64916631 -62.88342597
 -50.63850648 -36.28432379 -21.83854924  -7.05898532   7.3670657
  20.14749893  30.39468434  38.07285165  43.40840815  46.58841385
  47.80799487  47.46166453  45.84064415  43.44265356  40.54999287
  37.28594841  34.04490523  30.79566766  27.74745618  24.9045746
  22.2844663   19.66089497  17.32578025  15.05271484  12.72055009
  10.31643152   7.75844378   4.91258373   1.75966937  -1.92416987]",2017-08-02,1325.0,"['2017-08-02_13-14-19', '2017-08-02_13-15-41', '2017-08-02_13-18-51', '2017-08-02_13-24-19', '2017-08-02_13-28-34', '2017-08-02_13-30-39']",1.0,4.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0727570726146,14034.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain']",band033,2.0,2.09795647492,False,,
