,behavior,cluster,date,depth,ephys,isiViolations,nSpikes,sessiontype,subject,tetrode,tetrodes
215,"[None, None, None, 'band004_am_tuning_curve_20160830g.h5', 'band004_am_tuning_curve_20160830h.h5', 'band004_bandwidth_am_20160830i.h5', None]",6.0,2016-08-30,1092.0,"['2016-08-30_13-59-33', '2016-08-30_14-01-58', '2016-08-30_14-05-57', '2016-08-30_14-09-01', '2016-08-30_14-19-53', '2016-08-30_14-26-48', '2016-08-30_14-50-09']",0.387828162291,6705.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse']",band004,4.0,"[1, 2, 3, 4, 6]"
216,"[None, None, None, 'band004_am_tuning_curve_20160830g.h5', 'band004_am_tuning_curve_20160830h.h5', 'band004_bandwidth_am_20160830i.h5', None]",1.0,2016-08-30,1092.0,"['2016-08-30_13-59-33', '2016-08-30_14-01-58', '2016-08-30_14-05-57', '2016-08-30_14-09-01', '2016-08-30_14-19-53', '2016-08-30_14-26-48', '2016-08-30_14-50-09']",0.0,4.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse']",band004,6.0,"[1, 2, 3, 4, 6]"
217,"[None, None, None, 'band004_am_tuning_curve_20160830g.h5', 'band004_am_tuning_curve_20160830h.h5', 'band004_bandwidth_am_20160830i.h5', None]",2.0,2016-08-30,1092.0,"['2016-08-30_13-59-33', '2016-08-30_14-01-58', '2016-08-30_14-05-57', '2016-08-30_14-09-01', '2016-08-30_14-19-53', '2016-08-30_14-26-48', '2016-08-30_14-50-09']",0.265832681783,12791.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse']",band004,6.0,"[1, 2, 3, 4, 6]"
218,"[None, None, None, 'band004_am_tuning_curve_20160830g.h5', 'band004_am_tuning_curve_20160830h.h5', 'band004_bandwidth_am_20160830i.h5', None]",3.0,2016-08-30,1092.0,"['2016-08-30_13-59-33', '2016-08-30_14-01-58', '2016-08-30_14-05-57', '2016-08-30_14-09-01', '2016-08-30_14-19-53', '2016-08-30_14-26-48', '2016-08-30_14-50-09']",0.202922077922,4929.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse']",band004,6.0,"[1, 2, 3, 4, 6]"
219,"[None, None, None, 'band004_am_tuning_curve_20160830g.h5', 'band004_am_tuning_curve_20160830h.h5', 'band004_bandwidth_am_20160830i.h5', None]",4.0,2016-08-30,1092.0,"['2016-08-30_13-59-33', '2016-08-30_14-01-58', '2016-08-30_14-05-57', '2016-08-30_14-09-01', '2016-08-30_14-19-53', '2016-08-30_14-26-48', '2016-08-30_14-50-09']",0.259352404904,12725.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse']",band004,6.0,"[1, 2, 3, 4, 6]"
220,"[None, None, None, 'band004_am_tuning_curve_20160830g.h5', 'band004_am_tuning_curve_20160830h.h5', 'band004_bandwidth_am_20160830i.h5', None]",5.0,2016-08-30,1092.0,"['2016-08-30_13-59-33', '2016-08-30_14-01-58', '2016-08-30_14-05-57', '2016-08-30_14-09-01', '2016-08-30_14-19-53', '2016-08-30_14-26-48', '2016-08-30_14-50-09']",0.0578034682081,1731.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse']",band004,6.0,"[1, 2, 3, 4, 6]"
221,"[None, None, None, 'band004_am_tuning_curve_20160830g.h5', 'band004_am_tuning_curve_20160830h.h5', 'band004_bandwidth_am_20160830i.h5', None]",6.0,2016-08-30,1092.0,"['2016-08-30_13-59-33', '2016-08-30_14-01-58', '2016-08-30_14-05-57', '2016-08-30_14-09-01', '2016-08-30_14-19-53', '2016-08-30_14-26-48', '2016-08-30_14-50-09']",0.0,875.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse']",band004,6.0,"[1, 2, 3, 4, 6]"
222,[None],1.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.0,7.0,['laserPulse'],band004,1.0,"[1, 2, 3, 4, 6]"
223,[None],2.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],1.30434782609,461.0,['laserPulse'],band004,1.0,"[1, 2, 3, 4, 6]"
224,[None],1.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.0,46.0,['laserPulse'],band004,2.0,"[1, 2, 3, 4, 6]"
225,[None],2.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],2.70848182466,1404.0,['laserPulse'],band004,2.0,"[1, 2, 3, 4, 6]"
226,[None],3.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.792079207921,506.0,['laserPulse'],band004,2.0,"[1, 2, 3, 4, 6]"
227,[None],4.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.0,804.0,['laserPulse'],band004,2.0,"[1, 2, 3, 4, 6]"
228,[None],5.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.223964165733,894.0,['laserPulse'],band004,2.0,"[1, 2, 3, 4, 6]"
229,[None],6.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.426666666667,1876.0,['laserPulse'],band004,2.0,"[1, 2, 3, 4, 6]"
230,[None],1.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.0,6.0,['laserPulse'],band004,3.0,"[1, 2, 3, 4, 6]"
231,[None],2.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.0,475.0,['laserPulse'],band004,3.0,"[1, 2, 3, 4, 6]"
232,[None],3.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.492610837438,204.0,['laserPulse'],band004,3.0,"[1, 2, 3, 4, 6]"
233,[None],1.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.0,10.0,['laserPulse'],band004,4.0,"[1, 2, 3, 4, 6]"
234,[None],2.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],1.53631284916,717.0,['laserPulse'],band004,4.0,"[1, 2, 3, 4, 6]"
235,[None],3.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.162337662338,617.0,['laserPulse'],band004,4.0,"[1, 2, 3, 4, 6]"
236,[None],4.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.387596899225,517.0,['laserPulse'],band004,4.0,"[1, 2, 3, 4, 6]"
237,[None],5.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.0,449.0,['laserPulse'],band004,4.0,"[1, 2, 3, 4, 6]"
238,[None],1.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.0,13.0,['laserPulse'],band004,6.0,"[1, 2, 3, 4, 6]"
239,[None],2.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.0,365.0,['laserPulse'],band004,6.0,"[1, 2, 3, 4, 6]"
240,[None],3.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.913242009132,220.0,['laserPulse'],band004,6.0,"[1, 2, 3, 4, 6]"
241,[None],4.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.444444444444,226.0,['laserPulse'],band004,6.0,"[1, 2, 3, 4, 6]"
242,[None],5.0,2016-08-30,1150.0,['2016-08-30_15-01-06'],0.401606425703,250.0,['laserPulse'],band004,6.0,"[1, 2, 3, 4, 6]"
243,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",1.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",66.6666666667,4.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,1.0,"[1, 2, 4, 5, 6]"
244,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",2.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",1.1396011396,352.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,1.0,"[1, 2, 4, 5, 6]"
245,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",3.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.255885363357,1955.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,1.0,"[1, 2, 4, 5, 6]"
246,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",4.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.0,2071.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,1.0,"[1, 2, 4, 5, 6]"
247,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",5.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.127551020408,1569.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,1.0,"[1, 2, 4, 5, 6]"
248,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",1.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",66.6666666667,4.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,2.0,"[1, 2, 4, 5, 6]"
249,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",2.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.472486315183,17356.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,2.0,"[1, 2, 4, 5, 6]"
250,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",3.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.256497948016,11697.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,2.0,"[1, 2, 4, 5, 6]"
251,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",4.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",1.3455069678,8325.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,2.0,"[1, 2, 4, 5, 6]"
252,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",5.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.396926550381,27462.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,2.0,"[1, 2, 4, 5, 6]"
253,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",1.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",75.0,5.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,4.0,"[1, 2, 4, 5, 6]"
254,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",2.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.0779119594858,7702.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,4.0,"[1, 2, 4, 5, 6]"
255,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",3.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.269010043042,5577.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,4.0,"[1, 2, 4, 5, 6]"
256,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",4.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.356379187455,1404.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,4.0,"[1, 2, 4, 5, 6]"
257,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",5.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.235610905419,2972.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,4.0,"[1, 2, 4, 5, 6]"
258,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",6.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.249133448873,9233.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,4.0,"[1, 2, 4, 5, 6]"
259,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",1.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",50.0,3.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,5.0,"[1, 2, 4, 5, 6]"
260,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",2.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.0,2294.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,5.0,"[1, 2, 4, 5, 6]"
261,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",3.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.147928994083,677.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,5.0,"[1, 2, 4, 5, 6]"
262,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",4.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",1.05263157895,1141.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,5.0,"[1, 2, 4, 5, 6]"
263,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",5.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.454545454545,1981.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,5.0,"[1, 2, 4, 5, 6]"
264,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",6.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.254452926209,394.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,5.0,"[1, 2, 4, 5, 6]"
265,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",1.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",33.3333333333,4.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,6.0,"[1, 2, 4, 5, 6]"
266,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",2.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.1204238921,4153.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,6.0,"[1, 2, 4, 5, 6]"
267,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",3.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.18398458034,11415.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,6.0,"[1, 2, 4, 5, 6]"
268,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",4.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.031943778949,12523.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,6.0,"[1, 2, 4, 5, 6]"
269,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",5.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.286454029637,18154.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,6.0,"[1, 2, 4, 5, 6]"
270,"[None, None, None, 'band004_am_tuning_curve_20160830j.h5', 'band004_am_tuning_curve_20160830k.h5', 'band004_bandwidth_am_20160830l.h5', None, 'band004_bandwidth_am_20160830m.h5', None]",6.0,2016-08-30,1200.0,"['2016-08-30_15-14-13', '2016-08-30_15-17-42', '2016-08-30_15-22-05', '2016-08-30_15-26-21', '2016-08-30_15-36-56', '2016-08-30_15-47-01', '2016-08-30_16-05-26', '2016-08-30_16-10-21', '2016-08-30_16-31-43']",0.51140833989,5085.0,"['laserPulse', 'laserTrain', 'noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'laserPulse', 'bandwidth', 'laserPulse']",band004,6.0,"[1, 2, 4, 5, 6]"
271,"[None, None]",1.0,2016-08-31,890.0,"['2016-08-31_11-54-56', '2016-08-31_11-57-24']",0.0,22.0,"['laserPulse2.5', 'laserPulse']",band004,2.0,"[2, 4, 6]"
272,"[None, None]",2.0,2016-08-31,890.0,"['2016-08-31_11-54-56', '2016-08-31_11-57-24']",0.0,286.0,"['laserPulse2.5', 'laserPulse']",band004,2.0,"[2, 4, 6]"
273,"[None, None]",3.0,2016-08-31,890.0,"['2016-08-31_11-54-56', '2016-08-31_11-57-24']",1.17416829746,512.0,"['laserPulse2.5', 'laserPulse']",band004,2.0,"[2, 4, 6]"
274,"[None, None]",1.0,2016-08-31,890.0,"['2016-08-31_11-54-56', '2016-08-31_11-57-24']",0.0,11.0,"['laserPulse2.5', 'laserPulse']",band004,4.0,"[2, 4, 6]"
