,behavior,cluster,date,depth,ephys,isiViolations,nSpikes,sessiontype,subject,tetrode,tetrodes
51,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",1.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",1.26582278481,80.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,2.0,"[1, 2, 3, 4, 6]"
52,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",2.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.921766676187,38514.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,2.0,"[1, 2, 3, 4, 6]"
53,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",3.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.708971553611,34276.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,2.0,"[1, 2, 3, 4, 6]"
54,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",4.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",5.32128839729,61659.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,2.0,"[1, 2, 3, 4, 6]"
55,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",5.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",4.40251572327,17491.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,2.0,"[1, 2, 3, 4, 6]"
56,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",1.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.0,7.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,3.0,"[1, 2, 3, 4, 6]"
57,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",2.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.238663484487,420.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,3.0,"[1, 2, 3, 4, 6]"
58,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",3.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.0769822940724,2599.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,3.0,"[1, 2, 3, 4, 6]"
59,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",4.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",4.06212664277,1675.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,3.0,"[1, 2, 3, 4, 6]"
60,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",5.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",4.17287630402,672.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,3.0,"[1, 2, 3, 4, 6]"
61,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",1.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",6.06060606061,34.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[1, 2, 3, 4, 6]"
62,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",2.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.984108470623,13719.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[1, 2, 3, 4, 6]"
63,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",3.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.157977883096,1900.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[1, 2, 3, 4, 6]"
64,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",4.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.0706380974806,25483.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[1, 2, 3, 4, 6]"
65,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",5.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",1.07382550336,2981.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[1, 2, 3, 4, 6]"
66,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",6.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",3.09030100334,14951.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[1, 2, 3, 4, 6]"
67,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",1.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.0,11.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[1, 2, 3, 4, 6]"
68,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",2.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.568181818182,177.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[1, 2, 3, 4, 6]"
69,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",3.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.719822812846,1807.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[1, 2, 3, 4, 6]"
70,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",4.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",3.74269005848,856.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[1, 2, 3, 4, 6]"
71,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",5.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.237529691211,843.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[1, 2, 3, 4, 6]"
