,behavior,brainarea,cluster,date,depth,ephys,info,isiViolations,nSpikes,sessiontype,subject,tetrode
97,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,3.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.156494522692,640.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,8.0
98,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,4.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.392156862745,256.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,8.0
99,"[None, 'band023_am_tuning_curve_20170320o.h5', 'band023_am_tuning_curve_20170320p.h5', 'band023_bandwidth_am_20170320q.h5', 'band023_bandwidth_am_20170320r.h5', 'band023_am_tuning_curve_20170320s.h5', 'band023_bandwidth_am_20170320t.h5']",right_thalamus,5.0,2017-03-20,3605.0,"['2017-03-20_13-17-02', '2017-03-20_13-20-28', '2017-03-20_13-31-05', '2017-03-20_13-39-03', '2017-03-20_14-01-34', '2017-03-20_14-26-10', '2017-03-20_14-31-29']",anteriorDiI,0.272108843537,736.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps', 'bandwidth']",band023,8.0
100,"[None, 'band023_am_tuning_curve_20170322a.h5', 'band023_am_tuning_curve_20170322b.h5']",right_thalamus,1.0,2017-03-22,3300.0,"['2017-03-22_09-20-44', '2017-03-22_09-23-13', '2017-03-22_09-34-22']",middleDiD,,1.0,"['noisebursts', 'tuningCurve', 'AM']",band023,2.0
101,"[None, 'band023_am_tuning_curve_20170322a.h5', 'band023_am_tuning_curve_20170322b.h5']",right_thalamus,2.0,2017-03-22,3300.0,"['2017-03-22_09-20-44', '2017-03-22_09-23-13', '2017-03-22_09-34-22']",middleDiD,1.6077170418,312.0,"['noisebursts', 'tuningCurve', 'AM']",band023,2.0
102,"[None, 'band023_am_tuning_curve_20170322a.h5', 'band023_am_tuning_curve_20170322b.h5']",right_thalamus,1.0,2017-03-22,3300.0,"['2017-03-22_09-20-44', '2017-03-22_09-23-13', '2017-03-22_09-34-22']",middleDiD,100.0,2.0,"['noisebursts', 'tuningCurve', 'AM']",band023,4.0
103,"[None, 'band023_am_tuning_curve_20170322a.h5', 'band023_am_tuning_curve_20170322b.h5']",right_thalamus,2.0,2017-03-22,3300.0,"['2017-03-22_09-20-44', '2017-03-22_09-23-13', '2017-03-22_09-34-22']",middleDiD,0.3003003003,1000.0,"['noisebursts', 'tuningCurve', 'AM']",band023,4.0
104,"[None, 'band023_am_tuning_curve_20170322a.h5', 'band023_am_tuning_curve_20170322b.h5']",right_thalamus,3.0,2017-03-22,3300.0,"['2017-03-22_09-20-44', '2017-03-22_09-23-13', '2017-03-22_09-34-22']",middleDiD,1.5306122449,197.0,"['noisebursts', 'tuningCurve', 'AM']",band023,4.0
105,"[None, 'band023_am_tuning_curve_20170322a.h5', 'band023_am_tuning_curve_20170322b.h5']",right_thalamus,4.0,2017-03-22,3300.0,"['2017-03-22_09-20-44', '2017-03-22_09-23-13', '2017-03-22_09-34-22']",middleDiD,0.0,653.0,"['noisebursts', 'tuningCurve', 'AM']",band023,4.0
106,"[None, 'band023_am_tuning_curve_20170322a.h5', 'band023_am_tuning_curve_20170322b.h5']",right_thalamus,1.0,2017-03-22,3300.0,"['2017-03-22_09-20-44', '2017-03-22_09-23-13', '2017-03-22_09-34-22']",middleDiD,,1.0,"['noisebursts', 'tuningCurve', 'AM']",band023,6.0
107,"[None, 'band023_am_tuning_curve_20170322a.h5', 'band023_am_tuning_curve_20170322b.h5']",right_thalamus,2.0,2017-03-22,3300.0,"['2017-03-22_09-20-44', '2017-03-22_09-23-13', '2017-03-22_09-34-22']",middleDiD,0.0,96.0,"['noisebursts', 'tuningCurve', 'AM']",band023,6.0
108,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,1.0,2017-03-22,3390.0,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.0,8.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,2.0
109,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,2.0,2017-03-22,3390.0,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.642673521851,779.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,2.0
110,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,3.0,2017-03-22,3390.0,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,7.28554641598,852.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,2.0
111,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,4.0,2017-03-22,3390.0,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,2.12765957447,1693.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,2.0
112,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,5.0,2017-03-22,3390.0,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.240192153723,1250.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,2.0
113,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,1.0,2017-03-22,3390.0,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.0,14.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4.0
114,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,2.0,2017-03-22,3390.0,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.321765111469,4352.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4.0
115,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,3.0,2017-03-22,3390.0,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.0484027105518,2067.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4.0
116,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,4.0,2017-03-22,3390.0,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.43728135932,8005.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4.0
117,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,5.0,2017-03-22,3390.0,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.373931623932,1873.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4.0
118,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,6.0,2017-03-22,3390.0,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.0786163522013,2545.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,4.0
119,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,1.0,2017-03-22,3390.0,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.0,2.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,6.0
120,"[None, 'band023_am_tuning_curve_20170322c.h5', 'band023_am_tuning_curve_20170322d.h5', 'band023_bandwidth_am_20170322e.h5', 'band023_am_tuning_curve_20170322f.h5']",right_thalamus,2.0,2017-03-22,3390.0,"['2017-03-22_09-41-43', '2017-03-22_09-45-10', '2017-03-22_09-55-52', '2017-03-22_10-01-24', '2017-03-22_10-21-49']",middleDiD,0.0,309.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band023,6.0
121,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,1.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,80.0,6.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
122,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,2.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,1.78921359802,11738.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
123,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,3.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,0.100200400802,999.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
124,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,4.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,8.33260774924,11486.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
125,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,5.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,14.0364382859,3898.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
126,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,1.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,75.0,5.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
127,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,2.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,0.572417465389,7513.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
128,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,3.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,0.627331298745,17695.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
129,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,4.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,0.251806437486,9135.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
130,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,5.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,0.327275859099,11612.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
131,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,6.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,0.211118930331,2843.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
132,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,1.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,75.0,5.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
133,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,2.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,0.504413619168,794.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
134,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,3.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,0.0,1919.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
135,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,4.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,0.166805671393,1200.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
136,"[None, 'band023_am_tuning_curve_20170322g.h5', 'band023_am_tuning_curve_20170322h.h5', 'band023_bandwidth_am_20170322i.h5', 'band023_bandwidth_am_20170322j.h5', 'band023_am_tuning_curve_20170322k.h5']",right_thalamus,5.0,2017-03-22,3460.0,"['2017-03-22_10-32-31', '2017-03-22_10-35-03', '2017-03-22_10-46-43', '2017-03-22_10-53-47', '2017-03-22_11-13-33', '2017-03-22_11-32-01']",middleDiD,0.0612870275792,9791.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
137,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,1.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,36.9230769231,66.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
138,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,2.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,9.42617411285,96180.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
139,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,3.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,1.86953520479,34769.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
140,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,4.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,14.2534673236,46074.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
141,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,5.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,3.3869650558,69798.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
142,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,6.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,44.1234777683,3532.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
143,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,1.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,23.8095238095,43.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
144,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,2.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,0.29520295203,16261.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
145,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,3.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,1.87239398946,63556.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
146,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,4.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,31.2072269368,3654.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
